Date,Open,High,Low,Close,Adj Close,Volume
2012-05-01,41.792362830063446,44.724289214620214,26.66561502702373,29.418643951416016,1251513200,29.418643951416016
2012-06-01,28.712990225787504,33.24505244894547,25.363639293409406,30.90945053100586,667910500,30.90945053100586
2012-07-01,31.05853757310039,32.67855195448441,21.477600509162443,21.57698631286621,520189700,21.57698631286621
2012-08-01,21.368272595824468,22.312452840881747,17.91953346861133,17.94934844970703,1151944900,17.94934844970703
2012-09-01,17.96922486257213,23.226814263868896,17.442471457935024,21.52729034423828,1058643700,21.52729034423828
2012-10-01,21.9447195954337,24.10142445779257,18.684814903858673,20.980663299560547,1100938300,20.980663299560547
2012-11-01,20.95084384420001,27.828445434570312,18.75438531088938,27.828445434570312,1527490200,27.828445434570312
2012-12-01,27.828445531692044,28.703052985739475,24.995906946655193,26.45690155029297,1191832200,26.45690155029297
2013-01-01,27.271878087128314,32.31081244831502,27.252000170393558,30.79018783569336,1675851700,30.79018783569336
2013-02-01,30.82000525168078,30.829944210222585,26.178617769758826,27.08304214477539,957639800,27.08304214477539
2013-03-01,26.88426380187759,28.504277848033777,24.56853979544412,25.42327117919922,727180500,25.42327117919922
2013-04-01,25.4729657784478,27.927833458038197,24.99590716301978,27.599855422973633,738509200,27.599855422973633
2013-05-01,27.6793652014988,28.89188965670079,23.117487687739473,24.200809478759766,982094800,24.200809478759766
2013-06-01,24.121298786757144,25.03566204615407,22.53110156663262,24.72756004333496,788331500,24.72756004333496
2013-07-01,24.81700696323095,38.07527420851287,24.002031444772832,36.57452392578125,1438017100,36.57452392578125
2013-08-01,37.07146281234706,42.00107207160435,35.799306562557994,41.037017822265625,1344994100,41.037017822265625
2013-09-01,41.58365037876912,51.283850101997544,41.18609962488621,49.922245025634766,1583083800,49.922245025634766
2013-10-01,49.66383922116335,54.49406301606002,44.9826941140731,49.902366638183594,2032635000,49.902366638183594
2013-11-01,50.5384422021582,51.770846431032794,43.28316982086714,46.72196960449219,1357311900,46.72196960449219
