Date,Open,High,Low,Close,Adj Close,Volume
1980-12-08,0.09838948398828505,0.0988172406135029,0.09838948398828505,0.09838948398828506,469033600,0.09838948398828506
1980-12-15,0.09368419788810647,0.09710622221537414,0.08641161585983333,0.0966784656047821,490134400,0.0966784656047821
1980-12-22,0.10138377067376113,0.12191748263950991,0.10138377067376113,0.12148972600698471,187891200,0.12148972600698471
1980-12-29,0.12320071095293851,0.12362846748074328,0.11678440872780793,0.118067666888237,219452800,0.118067666888237
1981-01-05,0.11592894121423226,0.11592894121423226,0.10352332307828818,0.1090841144323349,197904000,0.1090841144323349
1981-01-12,0.10908411946274835,0.10908411946274835,0.10437882986042067,0.10608984529972076,88502400,0.10608984529972076
1981-01-19,0.11250614024212362,0.11336165359647278,0.1090841096707054,0.11207838356494904,134332800,0.11207838356494904
1981-01-26,0.11079510771057802,0.11079510771057802,0.0966784656047821,0.0966784656047821,166588800,0.0966784656047821
1981-02-02,0.09154542938824486,0.0988172406135029,0.09111767847452093,0.09838948398828506,92579200,0.09838948398828506
1981-02-09,0.09411192445930092,0.09411192445930092,0.08726710081100464,0.08726710081100464,74659200,0.08726710081100464
1981-02-16,0.08940590007124119,0.09411196013804084,0.08298959583044052,0.08298959583044052,78198400,0.08298959583044052
1981-02-23,0.08427281759613094,0.09154539732596517,0.08127854511427673,0.09068989008665085,76182400,0.09068989008665085
1981-03-02,0.09111763060161114,0.09154538129059622,0.08769483119249344,0.08769483119249344,58620800,0.08769483119249344
1981-03-09,0.08127858877171253,0.08127858877171253,0.07400600513553152,0.07614477723836899,364112000,0.07614477723836899
1981-03-16,0.07913980286256142,0.08897813611705457,0.07913980286256142,0.08812262862920761,170329600,0.08812262862920761
1981-03-23,0.09154543265968625,0.09240094022920019,0.08470060676336288,0.08470060676336288,81760000,0.08470060676336288
1981-03-30,0.08470057407153406,0.09111764656205397,0.0829895595929054,0.09068989008665085,107856000,0.09068989008665085
1981-04-06,0.08940587714826914,0.09582295079552706,0.08812261891372421,0.09539519995450974,101404800,0.09539519995450974
1981-04-13,0.0953952421555703,0.09582299318581664,0.08555613458156586,0.08555613458156586,80640000,0.08555613458156586
1981-04-20,0.08812264682745435,0.10052827044751798,0.08812264682745435,0.09924501180648804,175952000,0.09924501180648804
1981-04-27,0.09881722570721406,0.09881722570721406,0.0953952017791432,0.0971062108874321,113523200,0.0971062108874321
1981-05-04,0.0971061958469086,0.0971061958469086,0.09368417244886595,0.09582293778657913,68208000,0.09582293778657913
1981-05-11,0.09411193430423737,0.09539519822703715,0.09197316871489486,0.09411193430423737,30934400,0.09411193430423737
1981-05-18,0.095822927013809,0.10822854933688308,0.09411191265140019,0.10737303644418716,106512000,0.10737303644418716
1981-05-25,0.10737307612121627,0.1137901562586222,0.10694533093978885,0.11336163431406021,368211200,0.11336163431406021
1981-06-01,0.11336161586144598,0.11379013773625465,0.10780081517818477,0.10822857171297073,244876800,0.10822857171297073
1981-06-08,0.10480656681599523,0.11293388576461634,0.10437881018107094,0.11122287064790726,303094400,0.11122287064790726
1981-06-15,0.11122290074836165,0.11122290074836165,0.10352333635091782,0.10352333635091782,259145600,0.10352333635091782
1981-06-22,0.10010047985754478,0.10224001649026765,0.0988172216511279,0.09967273473739624,96947200,0.09967273473739624
1981-06-29,0.09710621973599262,0.09710621973599262,0.08812262862920761,0.08812262862920761,247251200,0.08812262862920761
1981-07-06,0.08598387825956301,0.08983443110040004,0.07614477723836899,0.07614477723836899,137043200,0.07614477723836899
1981-07-13,0.07785654039727904,0.08897813797102129,0.07785654039727904,0.0885503813624382,111529600,0.0885503813624382
1981-07-20,0.08298959047102364,0.08298959047102364,0.07742802315051356,0.08213408291339874,141568000,0.08213408291339874
1981-07-27,0.08555613458156586,0.0859838856118122,0.08127859572162512,0.08555613458156586,76540800,0.08555613458156586
1981-08-03,0.08555611754523038,0.08897814795177222,0.08470060994359492,0.08641162514686584,81334400,0.08641162514686584
1981-08-10,0.08641161971240198,0.08641161971240198,0.07828430086374283,0.07828430086374283,149408000,0.07828430086374283
1981-08-17,0.07657252130300388,0.07657252130300388,0.06887295842170715,0.06887295842170715,115606400,0.06887295842170715
1981-08-24,0.06502240592930603,0.06930070937667054,0.06459464926284816,0.06887295842170715,161324800,0.06887295842170715
1981-08-31,0.06887295629318657,0.0748615037465646,0.06887295629318657,0.06972846388816833,150080000,0.06972846388816833
1981-09-07,0.06801742498316189,0.06844517577576548,0.0671619176864624,0.0671619176864624,108326400,0.0671619176864624
1981-09-14,0.06545015169230554,0.06545015169230554,0.06031710637096715,0.060744863003492355,112246400,0.060744863003492355
1981-09-21,0.061172615270099345,0.06160037191203365,0.04876699298620224,0.04876699298620224,177564800,0.04876699298620224
1981-09-28,0.04919472596199956,0.0568950623546797,0.04919472596199956,0.05646730586886406,342585600,0.05646730586886406
1981-10-05,0.058178339682173355,0.06459464340523839,0.057750588765999526,0.06373913586139679,195910400,0.06373913586139679
1981-10-12,0.06587868497987376,0.06673419268036596,0.062028132131582314,0.06245588883757591,168425600,0.06245588883757591
1981-10-19,0.06373913731097533,0.06758968954176905,0.06373913731097533,0.06502240151166916,193401600,0.06502240151166916
1981-10-26,0.06502240258784789,0.06887295488237169,0.06502240258784789,0.06844519823789597,240262400,0.06844519823789597
1981-11-02,0.06844517744976328,0.06887293396432102,0.0611725970542346,0.06160035356879234,137065600,0.06160035356879234
1981-11-09,0.06245588908675523,0.06716194965431457,0.062028132379055016,0.06202813237905502,125507200,0.06202813237905502
1981-11-16,0.061600371258477706,0.06545015243757106,0.061172614621081735,0.06502240151166916,165222400,0.06502240151166916
1981-11-23,0.06288362629520146,0.06502239794176898,0.06160036787645595,0.06459464132785797,134915200,0.06459464132785797
1981-11-30,0.0641668939483713,0.06545015243757106,0.06331138638507343,0.06502240151166916,242502400,0.06502240151166916
1981-12-07,0.06545020017383982,0.0658787224639859,0.06416694074869156,0.06416694074869156,257689600,0.06416694074869156
1981-12-14,0.06288362861088387,0.07871205178191196,0.062028121063051646,0.07828430086374283,245190400,0.07828430086374283
1981-12-21,0.07528927577929397,0.0765725345781533,0.07443376800955592,0.07486151903867722,168044800,0.07486151903867722
1981-12-28,0.07229496507487641,0.07614475126205497,0.07143946337938453,0.07571699470281601,147660800,0.07571699470281601
1982-01-04,0.07571701608048378,0.07571701608048378,0.0650224079893757,0.06801745295524597,299824000,0.06801745295524597
1982-01-11,0.0641668950103906,0.06930070581535323,0.06117261563354305,0.06844519823789597,207424000,0.06844519823789597
