Date,Open,High,Low,Close,Adj Close,Volume
2012-05-18,41.792360377722574,44.72428659023635,37.76717534286625,37.995765686035156,573576400,37.995765686035156
2012-05-21,36.306185604939394,36.435390178318876,32.79781453598124,33.821502685546875,168192700,33.821502685546875
2012-05-22,32.41020052074436,33.38419564738151,30.750432464034663,30.8100643157959,101786600,30.8100643157959
2012-05-23,31.17779871843652,32.300874441862106,31.167859760359534,31.803937911987305,73600000,31.803937911987305
2012-05-24,32.748121208461704,33.00652656052296,31.57535058250828,32.82762908935547,50237200,32.82762908935547
2012-05-25,32.69842300770469,32.74811589912241,30.919389439148397,31.714487075805664,37149800,31.714487075805664
2012-05-29,31.287123865151255,31.495838196106117,28.474463145999607,28.663299560546875,78063400,28.663299560546875
2012-05-30,28.524157981165423,29.36894857750882,27.689304447378756,28.017282485961914,57267900,28.017282485961914
2012-05-31,28.375076065677383,29.488214764666093,26.66561502702373,29.418643951416016,111639200,29.418643951416016
2012-06-01,28.7129929523706,28.971400183150042,27.222183317947824,27.550161361694336,41855500,27.550161361694336
2012-06-04,27.03334675762239,27.480588476832004,26.278003038984394,26.735183715820312,35230300,26.735183715820312
2012-06-05,26.53641286824006,27.589917836951688,25.592232652878558,25.711498260498047,42473400,25.711498260498047
2012-06-06,25.910270843986645,27.00353160908085,25.36364140927077,26.645736694335938,61489200,26.645736694335938
2012-06-07,26.834574801524457,27.182430779935995,25.98978225271432,26.148801803588867,26159500,26.148801803588867
2012-06-08,26.387326778887044,27.589914066701247,26.27800204047649,26.933958053588867,38034000,26.933958053588867
2012-06-11,27.013467605341216,27.898013941290422,26.675550644170503,26.84450912475586,28219600,26.84450912475586
2012-06-12,27.311632193030547,27.599856300470993,26.794817728720947,27.23212242126465,15816800,27.23212242126465
2012-06-13,27.490528509144887,27.927833183486076,26.93396012995036,27.10291862487793,17102800,27.10291862487793
2012-06-14,27.48058867806695,28.146483678606778,27.212242507178736,28.116668701171875,16855000,28.116668701171875
2012-06-15,28.335322177566454,29.915580550918445,28.176302633954148,29.82613182067871,43563800,29.82613182067871
2012-06-18,29.77643915045156,31.88345299262175,29.229809667287928,31.21755599975586,42978900,31.21755599975586
2012-06-19,31.34675512972504,31.982833239050855,30.511901663403762,31.714487075805664,30849000,31.714487075805664
2012-06-20,31.724426387314267,31.734365344841205,30.959143718701,31.406387329101562,15553600,31.406387329101562
2012-06-21,31.475958048262193,32.300872564072,31.316938519599745,31.644916534423828,21875300,31.644916534423828
2012-06-22,32.21142925526601,33.24505826093217,31.86357516265012,32.84750747680664,74834000,32.84750747680664
2012-06-25,32.65866884421357,32.81768837965785,31.356693791227762,31.863571166992188,24352900,31.863571166992188
2012-06-26,32.489706141180015,33.23511087135874,32.30087164107823,32.897193908691406,24858700,32.897193908691406
2012-06-27,32.26111826996118,32.698424838095654,31.704549893145536,32.032527923583984,28568000,32.032527923583984
2012-06-28,31.764182355628257,31.99277270639755,30.710677433926914,31.16786003112793,17713300,31.16786003112793
2012-06-29,31.724426083794302,31.793996890154933,30.571533560972266,30.90945053100586,19526900,30.90945053100586
2012-07-02,31.05853291481175,31.53559152542428,30.362821019255005,30.58147430419922,14122000,30.58147430419922
2012-07-03,30.720614570901766,31.24736794835651,30.611287933248704,31.008838653564453,8763600,31.008838653564453
2012-07-05,31.128102957532953,31.436203065663843,30.829941807169174,31.277183532714844,10032100,31.277183532714844
2012-07-06,31.24736703952227,31.704547700660964,31.068469599715907,31.53558921813965,10945600,31.53558921813965
2012-07-09,31.90332195416421,32.678545476412665,31.79399721262965,31.97289276123047,17785200,31.97289276123047
2012-07-10,32.23130262607119,32.28099551924437,30.969083424583957,31.277183532714844,14269500,31.277183532714844
2012-07-11,31.28712220209537,31.366631967836998,30.362819990560027,30.78024673461914,13030300,30.78024673461914
2012-07-12,30.511902521079787,31.20761249879542,30.41251483978831,30.621227264404297,11300700,30.621227264404297
2012-07-13,30.849821219915533,30.879636199001485,30.372760702253345,30.531780242919922,8108300,30.531780242919922
2012-07-16,30.3131302690084,30.3131302690084,28.037159906105813,28.076915740966797,24672100,28.076915740966797
2012-07-17,28.30550424958532,28.41483089262636,26.983653157678532,27.91789436340332,30438600,27.91789436340332
2012-07-18,28.136546735160355,29.110543807111707,27.977527191915744,28.9316463470459,16841800,28.9316463470459
2012-07-19,29.229806837819492,29.31925556577485,28.454585160760526,28.82231903076172,13685100,28.82231903076172
2012-07-20,28.82231528910358,29.28943488893687,28.54403018318419,28.583786010742188,11869100,28.583786010742188
2012-07-23,27.947713300124136,28.82232082201087,27.838386649014833,28.5738525390625,12390700,28.5738525390625
2012-07-24,28.64341819498521,29.26955921678934,27.9278303514427,28.275686264038086,11539800,28.275686264038086
2012-07-25,28.21605432749871,29.30931502461363,27.907954223216386,29.160234451293945,17230200,29.160234451293945
2012-07-26,27.579976920726686,28.05703552601812,26.566225962735597,26.68549156188965,64597400,26.68549156188965
2012-07-27,23.047915266908458,24.389644188247303,22.143490993814915,23.564727783203125,123102300,23.564727783203125
2012-07-30,23.85295206902839,23.89270789906135,22.888895938676928,23.008159637451172,29285900,23.008159637451172
2012-07-31,23.22681551956962,23.22681551956962,21.477598610599255,21.576984405517578,56179400,21.576984405517578
2012-08-01,21.36827162874517,21.447781400839585,20.712315535050646,20.7520694732666,44604400,20.7520694732666
2012-08-02,20.642744141578195,20.71231495324877,19.698563965774063,19.917217254638672,56374500,19.917217254638672
2012-08-03,20.23525796663534,22.02422888067099,19.778075331302837,20.960784912109375,80647000,20.960784912109375
2012-08-06,21.258946384671674,22.014290217264588,21.169497648202604,21.78569984436035,27778900,21.78569984436035
2012-08-07,22.063983635575994,22.312451911221387,20.374398602922312,20.593050003051758,36782900,20.593050003051758
2012-08-08,20.583111044546442,21.020415740467836,20.09611345176097,20.593050003051758,29537400,20.593050003051758
2012-08-09,20.622866045935602,21.040292807993083,20.483724423803913,20.88127326965332,15610700,20.88127326965332
2012-08-10,21.278823653492744,21.68631148689858,21.00053849345306,21.676372528076172,25794700,21.676372528076172
2012-08-13,22.014288434594693,22.31245149723453,21.268883621488808,21.46765899658203,24973100,21.46765899658203
2012-08-14,21.278820633281843,21.467657032779925,20.1259281127945,20.255130767822266,39308800,20.255130767822266
2012-08-15,20.513540024320914,21.27882276056956,20.275010709580265,21.070110321044922,47861100,21.070110321044922
2012-08-16,20.31476593315299,20.354519869918054,19.56936113609939,19.748258590698242,157565300,19.748258590698242
2012-08-17,19.887398060170643,19.956968863725674,18.883586147982626,18.933279037475586,129293400,18.933279037475586
2012-08-20,18.933280573367497,20.006663376184733,18.63511942089808,19.887399673461914,101186600,19.887399673461914
2012-08-21,19.46003698407718,19.857585880938593,18.973039348464116,19.04261016845703,70640600,19.04261016845703
2012-08-22,19.241384466498822,19.41034297497929,18.843833696665325,19.320894241333008,49892200,19.320894241333008
2012-08-23,19.380526098543008,19.609116464233477,19.241384466498822,19.320894241333008,32813700,19.320894241333008
2012-08-24,19.400403307432804,19.559422851291885,19.13205711629717,19.29107666015625,29622200,19.29107666015625
2012-08-27,19.370586065605796,19.410341898649655,18.982976171740447,19.032669067382812,20704000,19.032669067382812
2012-08-28,18.9829749159298,19.26125814617728,18.833894343202598,19.22150421142578,25417000,19.22150421142578
2012-08-29,19.201628316749257,19.261260172982553,18.953160037504233,18.98297691345215,16124700,18.98297691345215
2012-08-30,19.151933256539348,19.330830700700766,18.94321893979692,18.97303581237793,30647500,18.97303581237793
2012-08-31,18.56554668741746,18.585424601031747,17.91952966025051,17.949344635009766,58764200,17.949344635009766
2012-09-04,17.969224348650133,18.158060755577775,17.44247095907824,17.621368408203125,46622400,17.621368408203125
2012-09-05,18.158061604268973,18.635120227124368,18.06861287552578,18.466161727905273,60781800,18.466161727905273
2012-09-06,18.625178743397253,19.14199312924497,18.605300829557986,18.843830108642578,46066500,18.843830108642578
2012-09-07,18.982974086461553,19.30101313322603,18.664935039697077,18.86370849609375,36371700,18.86370849609375
2012-09-10,18.943221937356117,19.082365469089794,18.43634639724532,18.694753646850586,24797800,18.694753646850586
2012-09-11,18.80407952833205,19.46003563665017,18.73450871315627,19.310955047607422,50508200,19.310955047607422
2012-09-12,20.63280503782543,21.030353884325816,20.155746422024972,20.8017635345459,121584000,20.8017635345459
2012-09-13,20.831577151758992,21.348391566263363,20.483723118594803,20.58310890197754,65041600,20.58310890197754
2012-09-14,21.000537261902952,21.944717442373076,20.771946909380695,21.86520767211914,72819800,21.86520767211914
2012-09-17,22.531102931017436,22.61061270205531,21.368271344799524,21.38814926147461,50667600,21.38814926147461
2012-09-18,21.467655820408908,21.845326702414077,21.23906549983572,21.73600196838379,36760500,21.73600196838379
2012-09-19,21.855268416299868,23.226814304083447,21.6366170249943,23.14730453491211,78782800,23.14730453491211
2012-09-20,22.878957190145513,23.09760857033701,22.40189859936644,22.45159149169922,57248900,22.45159149169922
2012-09-21,22.82926493996454,23.097611137981833,22.461532946233465,22.719940185546875,51218100,22.719940185546875
2012-09-24,21.64655658343912,21.845330064048987,20.235256719760425,20.662622451782227,79106500,20.662622451782227
2012-09-25,21.070109756463996,21.080046818940584,20.096112711126818,20.155746459960938,46291700,20.155746459960938
2012-09-26,20.02654036213793,20.652681407182772,19.67868443663105,20.493661880493164,38271900,20.493661880493164
2012-09-27,20.86139638821565,20.871335346812682,20.036481781287172,20.19550132751465,30215900,20.19550132751465
2012-09-28,20.44396855636546,21.815514441774365,20.374397745418797,21.52729034423828,65486000,21.52729034423828
2012-10-01,21.944719121078233,22.451594656094944,21.596863138733905,21.855270385742188,51262700,21.855270385742188
2012-10-02,21.94471803826395,22.352205858838175,21.68631080400621,22.133554458618164,29341400,22.133554458618164
2012-10-03,22.163366719492377,22.352203116680226,21.6664302289597,21.696247100830078,32000100,21.696247100830078
2012-10-04,22.183245567740578,22.26275533374579,21.278821268557884,21.815513610839844,46892100,21.815513610839844
2012-10-05,21.35832947511097,21.497471081545253,20.7520663687978,20.781883239746094,40529300,20.781883239746094
2012-10-08,20.275007247924805,20.622863150070472,20.036477973909474,20.275007247924805,32236700,20.275007247924805
2012-10-09,20.265068098482217,20.424087612980056,19.84764139900985,20.106048583984375,27161800,20.106048583984375
2012-10-10,19.80789077468139,19.81782973295435,19.33083215155407,19.51966667175293,39321800,19.51966667175293
2012-10-11,19.758196658676983,19.837706431915947,19.48985235878455,19.62899398803711,21817300,19.62899398803711
