Date,Open,High,Low,Close,Adj Close,Volume
2004-08-01,2.4721224626408373,2.8053650558190473,2.372249595653995,2.530712127685547,2684837851,2.530712127685547
2004-09-01,2.538870222337716,3.337860581255608,2.4459182266280277,3.203871488571167,4270113667,3.203871488571167
2004-10-01,3.233536980699727,4.943009821183279,3.186566278102549,4.712855815887451,10321258145,4.712855815887451
2004-11-01,4.7847938845161115,4.983799395024475,3.9877817252866685,4.498769283294678,11145383635,4.498769283294678
2004-12-01,4.498028728363802,4.941280450381082,4.164786058044166,4.766006946563721,5835483147,4.766006946563721
2005-01-01,4.8799704918747215,5.075268758702026,4.3581053263409375,4.835967540740967,8237356337,4.835967540740967
2005-02-01,4.80531230964342,5.359562174642673,4.47454308725146,4.64734411239624,13073210618,4.64734411239624
2005-03-01,4.679481956887257,4.693325139995924,4.266143033731233,4.462428569793701,6903740285,4.462428569793701
2005-04-01,4.493331088034495,5.555849030239031,4.445866039714199,5.438671112060547,9101631755,5.438671112060547
2005-05-01,5.489348419056753,6.88239030849242,5.443861715582636,6.85445499420166,10188799510,6.85445499420166
2005-06-01,7.001052767338709,7.6450407355411985,6.611198362364775,7.271749496459961,15618390955,7.271749496459961
2005-07-01,7.293751356595001,7.8564063162341835,7.094745832514221,7.113781452178955,8228691980,7.113781452178955
2005-08-01,7.122680018487921,7.409446254142852,6.757547333857647,7.070271015167236,5740311751,7.070271015167236
2005-09-01,7.068047964029177,7.934279026370091,7.045550717861694,7.8232808113098145,6831639042,7.8232808113098145
2005-10-01,7.753318548467967,9.264279886408481,7.185965813857449,9.199756622314453,7747430832,9.199756622314453
2005-11-01,9.19283726464599,10.660783727524313,9.122381801636005,10.009873390197754,8498379059,10.009873390197754
2005-12-01,10.115927149243399,11.030859813990187,9.864017099910567,10.25584888458252,7981071306,10.25584888458252
2006-01-01,10.445213719978346,11.745303952908127,9.758458538616797,10.695886611938477,12006439028,10.695886611938477
2006-02-01,9.617300347850918,10.049179835152401,8.35157270318516,8.964411735534668,11945607870,8.964411735534668
2006-03-01,9.111257852492475,9.863771662955077,8.196325037566856,9.641280174255371,12316553076,9.641280174255371
2006-04-01,9.629661952119035,11.142353049647685,9.590107425720639,10.331992149353027,7440364169,10.331992149353027
2006-05-01,10.345093096151503,10.36907362392267,8.91373463848461,9.191847801208496,7063970623,9.191847801208496
2006-06-01,9.234367929485744,10.366353034973145,9.186408772086665,10.366353034973145,5716571099,10.366353034973145
2006-07-01,10.38390698885102,10.577968099397568,9.336961997760897,9.557228088378906,5119995337,9.557228088378906
2006-08-01,9.520392124944362,9.641278237294825,8.982705494065698,9.357726097106934,4294918292,9.357726097106934
2006-09-01,9.418543098392211,10.350533245086007,9.312982950453778,9.935463905334473,4880280180,9.935463905334473
2006-10-01,9.935462367399344,12.161855583261843,9.843745892651096,11.776947021484375,6364325977,11.776947021484375
2006-11-01,11.835536236633937,12.681990899341372,11.496855549138822,11.985099792480469,4755369734,11.985099792480469
2006-12-01,12.01402408476402,12.172734403114326,11.182401251010155,11.38363265991211,3680311197,11.38363265991211
2007-01-01,11.520092902958774,12.681990776424287,11.399206779301442,12.397696495056152,5002163322,12.397696495056152
2007-02-01,12.508942059318514,12.509189115333804,10.95249294928989,11.110956192016602,4573643120,11.110956192016602
2007-03-01,10.943346582227298,11.520092717474128,10.803176838598588,11.326278686523438,4742365168,11.326278686523438
2007-04-01,11.316390047244875,12.17520602577258,11.1769624154574,11.653093338012695,3732277253,11.653093338012695
2007-05-01,11.673117163410366,12.577666903111506,11.307737388939042,12.308947563171387,3998198267,12.308947563171387
2007-06-01,12.38533678581398,13.22561129841891,12.301037667565634,12.921788215637207,5181284205,12.921788215637207
2007-07-01,12.990759313668756,13.808784575544696,12.332926701794625,12.607827186584473,4682718433,12.607827186584473
2007-08-01,12.620188229354774,13.023638304224864,11.877562404398754,12.737613677978516,3561326880,12.737613677978516
2007-09-01,12.731928324105175,14.135352340556677,12.629581814494045,14.023612022399902,2786959199,14.023612022399902
2007-10-01,14.090360821259697,17.4779109954834,14.081460177517764,17.4779109954834,6241346740,17.4779109954834
2007-11-01,17.37383327922156,18.472691136446166,15.228771734431843,17.131811141967773,6884717244,17.131811141967773
2007-12-01,17.08261812742898,17.917949677092455,16.13060417949164,17.09423828125,3425355126,17.09423828125
2008-01-01,17.12859726767255,17.23984251632853,12.830316897480436,13.950188636779785,6335233336,13.950188636779785
2008-02-01,13.069371959512473,13.37517431793581,11.04668163628776,11.648148536682129,7113985391,11.648148536682129
2008-03-01,11.65630734752262,11.686219110514026,10.187866016016597,10.888958930969238,5846452106,10.888958930969238
2008-04-01,11.068684331670283,14.458459832957685,10.902063489164492,14.197154998779297,5743234666,14.197154998779297
2008-05-01,14.296535675603378,14.893306676106123,13.295326340236963,14.481698036193848,4200999578,14.481698036193848
2008-06-01,14.400115851821015,14.53707197581084,12.733657634233822,13.013749122619629,3765445109,13.013749122619629
2008-07-01,12.844656636800837,13.737093043631777,11.510203872119602,11.711682319641113,4179045594,11.711682319641113
2008-08-01,11.681029783031498,12.624145989762779,11.418738585692216,11.453100204467773,2762893330,11.453100204467773
2008-09-01,11.786341182771965,11.920083690707916,9.411619620398332,9.901347160339355,5383242366,9.901347160339355
2008-10-01,10.164135074330359,10.30825962590599,7.649738160793948,8.883822441101074,8001704352,8.883822441101074
2008-11-01,8.83981860393292,9.20519745484632,6.113560363172439,7.242331504821777,6345013858,7.242331504821777
2008-12-01,7.087082384777979,8.145645530366851,6.491301090826819,7.6054863929748535,4537239177,7.6054863929748535
2009-01-01,7.628972439472327,8.71003250467774,6.989929274917189,8.368879318237305,4411742543,8.368879318237305
2009-02-01,8.264060357281583,9.418788908305135,8.146881017042073,8.355528831481934,4480141965,8.355528831481934
2009-03-01,8.240327656473445,8.87887662339849,7.155560002422089,8.604471206665039,4576100295,8.604471206665039
2009-04-01,8.498663759586622,9.981195836633761,8.42029777850835,9.788865089416504,3526484770,9.788865089416504
2009-05-01,9.765627036450892,10.314438819885254,9.510010181906468,10.314438819885254,2289963292,10.314438819885254
2009-06-01,10.351522473555676,11.058796671959655,9.935216904570867,10.422224998474121,2829004207,10.422224998474121
2009-07-01,10.486745674224009,11.191301197684288,9.78911245248982,10.952741622924805,2931635455,10.952741622924805
2009-08-01,11.093404627451966,11.726515527763725,10.841742561824875,11.413049697875977,1956851371,11.413049697875977
2009-09-01,11.363855513543273,12.53366396054592,11.188582033309542,12.25802230834961,2050842356,12.25802230834961
2009-10-01,12.187565272249145,13.884431245625287,11.930465141662452,13.253545761108398,3098550758,13.253545761108398
2009-11-01,13.277277733965587,14.512844709380998,13.058742947753359,14.412476539611816,1642381057,14.412476539611816
2009-12-01,14.539297344413221,15.475243131992649,14.318043039543449,15.326668739318848,1711202055,15.326668739318848
2010-01-01,15.49897622225692,15.56226232768165,12.99372657279019,13.100769996643066,3577378821,13.100769996643066
2010-02-01,13.215969576111883,13.534872522471082,12.855039654800319,13.023143768310547,2089173495,13.023143768310547
2010-03-01,13.082476909368046,14.543006074602324,13.04638306026512,14.019906044006348,3363548325,14.019906044006348
2010-04-01,14.124474236125197,14.779340253263618,12.880502647657268,12.995950698852539,2933394020,12.995950698852539
2010-05-01,13.015728061586298,13.174438375310135,11.37176606562257,12.00537109375,3274676457,12.00537109375
2010-06-01,11.876821501622244,12.58928662836823,10.99402590806622,10.999711036682129,2403503278,10.999711036682129
2010-07-01,11.008116923242644,12.298812484488954,10.719867831780473,11.986088752746582,2782791635,11.986088752746582
2010-08-01,12.088435680942277,12.57321834641782,11.066459443283868,11.125049591064453,2122132569,11.125049591064453
2010-09-01,11.247665279472079,13.27159282077178,11.186356572812546,12.998175621032715,2396990959,12.998175621032715
2010-10-01,13.102252015524016,15.444341268145017,12.826610374498237,15.171418190002441,3185812619,15.171418190002441
2010-11-01,15.22160332239725,15.595387748039908,13.67850361845687,13.737834930419922,2346438185,13.737834930419922
2010-12-01,13.918051920947105,15.005786610150452,13.903219093435599,14.683669090270996,1697747812,14.683669090270996
2011-01-01,14.745718348621002,15.89476074821397,14.722727940223805,14.84163761138916,2408369449,14.84163761138916
2011-02-01,14.943735401890027,15.603545366659354,14.866110588790717,15.16400146484375,1681037411,15.16400146484375
2011-03-01,15.27228077478737,15.307880507905463,13.628319762964473,14.505428314208984,2414576630,14.505428314208984
2011-04-01,14.554872780731541,14.713830158617139,12.830319313008667,13.450822830200195,2820199328,13.450822830200195
2011-05-01,13.490374610784468,13.491116725414146,12.69187914732007,13.078024864196777,1819912003,13.078024864196777
2011-06-01,13.053799552262786,13.181360938740282,11.693637613192072,12.51833724975586,2373868616,12.51833724975586
2011-07-01,12.527237690826944,15.512573161983896,12.518337046741518,14.92396068572998,3254372638,14.92396068572998
2011-08-01,15.110111339632503,15.215917586223995,12.134663016744762,13.373197555541992,4287032849,13.373197555541992
2011-09-01,13.3680051914883,13.807301081835627,12.620187449732072,12.732421875,2353978341,12.732421875
2011-10-01,12.604120137800228,14.899486680970305,11.881023989699564,14.650790214538574,3100196907,14.650790214538574
2011-11-01,14.340786309690024,15.285137676616952,13.876768681754857,14.817658424377441,2421060842,14.817658424377441
2011-12-01,14.83273780975751,15.988703522881883,14.808017061250126,15.96744155883789,2210153263,15.96744155883789
2012-01-01,16.141480812834285,16.569404582897917,13.95637052199398,14.341032981872559,2956745222,14.341032981872559
2012-02-01,14.460436892877787,15.465602902810184,14.31705445750781,15.283902168273926,1901685367,15.283902168273926
2012-03-01,15.383033812563955,16.28115638022473,14.68045563368151,15.852242469787598,1900304210,15.852242469787598
2012-04-01,15.840621347703214,16.146422743500285,14.590468673607793,14.952634811401367,2363935524,14.952634811401367
